feature,split,count,missing_count,nan_count,inf_count,mean,std,min,p25,median,p75,max,variance,is_constant
tsfresh__h__median,all,24889,0,0,0,0.005066394792880389,0.032670413858493945,-1.4985,-0.008,0.004,0.0165,0.6655,0.0010673559416852732,False
tsfresh__h__mean,all,24889,0,0,0,0.00126994431839869,0.027505079490231427,-1.559198046875,-0.008833203125,0.0013835937499999985,0.011629687499999998,0.93180703125,0.0007565293977639495,False
tsfresh__h__length,all,24889,0,0,0,2560.0,0.0,2560.0,2560.0,2560.0,2560.0,2560.0,0.0,True
tsfresh__h__standard_deviation,all,24889,0,0,0,0.518557199436984,0.8099320179776545,0.03699255695227005,0.29625405099151275,0.3494535270804385,0.4223606571152224,14.253403981157472,0.6559898737453557,False
tsfresh__h__variance,all,24889,0,0,0,0.9248914428332837,6.549005990202524,0.0013684492698669433,0.08776646272888183,0.12211776758895873,0.17838852467880248,203.1595250500757,42.88947945970854,False
tsfresh__h__root_mean_square,all,24889,0,0,0,0.5191142557425679,0.8100431929684117,0.03926960597109424,0.2968671512120363,0.3500034134878187,0.42257315472442164,14.253711132132615,0.6561699744744595,False
tsfresh__h__maximum,all,24889,0,0,0,2.244105347743983,3.7417478568576774,0.145,1.117,1.38,1.955,48.128,14.000677024299021,False
tsfresh__h__absolute_maximum,all,24889,0,0,0,2.5716016714211096,4.2668024283758,0.145,1.226,1.524,2.174,48.148,18.205602962793623,False
tsfresh__h__minimum,all,24889,0,0,0,-2.4449245851581023,4.090164309021084,-48.148,-2.052,-1.446,-1.155,-0.113,16.72944407478992,False
tsfresh__v__sum_values,all,24889,0,0,0,9.330279601430352,372.1985349134634,-4172.938,-20.58,4.156000000000004,29.355000000000004,54118.948,138531.74939172863,False
tsfresh__v__median,all,24889,0,0,0,0.01708085901402226,0.19906756258191946,-1.631,-0.009,0.002,0.013000000000000001,23.5345,0.03962789447230642,False
tsfresh__v__mean,all,24889,0,0,0,0.003644640469308731,0.14539005270057162,-1.6300539062500001,-0.0080390625,0.0016234375000000016,0.011466796875,21.1402140625,0.021138267424274996,False
tsfresh__v__length,all,24889,0,0,0,2560.0,0.0,2560.0,2560.0,2560.0,2560.0,2560.0,0.0,True
tsfresh__v__standard_deviation,all,24889,0,0,0,0.6243412774590571,1.1608336539467061,0.06332760678606132,0.34125545422252385,0.40066970597485935,0.5059661278886644,14.591613438223614,1.3475347721352613,False
tsfresh__v__variance,all,24889,0,0,0,1.7373368028744685,12.712655184353697,0.00401038578125,0.11645528503662109,0.16053621328598022,0.25600172257064824,212.915182730548,161.6116018362749,False
tsfresh__v__root_mean_square,all,24889,0,0,0,0.6259361411716148,1.1690561581370174,0.06375704617922634,0.3419558262544667,0.4015083207613822,0.5068756978262767,25.098714513132318,1.3666923008780827,False
tsfresh__v__maximum,all,24889,0,0,0,2.7267006308007558,5.038955764621703,0.031,1.292,1.571,2.118,47.849,25.391075197814295,False
tsfresh__v__absolute_maximum,all,24889,0,0,0,3.281124994977701,5.8609111949526715,0.246,1.387,1.672,2.358,47.849,34.35028003512156,False
tsfresh__v__minimum,all,24889,0,0,0,-3.0846903451323877,5.591260705419206,-47.843,-2.22,-1.555,-1.287,-0.07,31.26219627596488,False
